# bun_version=1.2.21
# n_cases=100
# columns: case_id\tinput_hash\toutput_hash
rand-n16-s2	cbc7c15ab690c3e2496fcb2dfaee35d97e05351e0422722bbe2730edba3a1c6b	6d6a14c6b7a5ebc6ea9b139283ace28b824c23f04aad546eed580ddd98d11ae7
rand-n16-s3	bb0bf46300507dac00e1d9c811d489ba81fa923f8b10a1caedac6e593aa15edb	e261d809445777564d9178af2c727affedcb4065a37fac17838d67dc779c3f87
rand-n17-s1	e3c8061b783ed0c9d0a11fe918d11bb69a65ffed3f4c87002883a94040a9a898	831c680de4badf81f0244a4ff207ceacc0ca3357c95049ca2b7bfb0ae96cf6e7
rand-n17-s2	91884b9261d4c95d2bd7f608f727f3beb0460926267a66b1b1bc8cf62abf4ce2	89d5c1831ede9a235b7d1b6d2084f60f3cfcb22f203e82590319f51ba635b665
rand-n17-s3	e18f6b787ac586ec11252d682e8bddaf245f7df05c47cd5804da13da8a9e0bcd	e3500f8a33bf031a5f6133b158322f7705d55b6e59769b07687bcf45b6bdcee9
rand-n18-s1	c8259547c7397113dc4b345d3693fb347cf5b80a94559159dbbabffeb155e3e5	6edf87825054bbf582e05a4ba17184b00a6dd6ac2580cfb415fef9c5171dc901
rand-n18-s2	32cfc0a98aa227c82f657e86473df93097c6d46d212e9de5b9b9e7579fda6c4e	71a13df4d639caf4985cca5aeb1c975f16a1bce1e21cd9068f9ba71ec42cda0e
rand-n18-s3	6c04b27bfde5efcde0b63ffe42fe0bd263ba1a858402a030549b8408d9eb3c63	8f9f99852f94bd1699745f88e732666c2c2366174e98753becbffdd818b1baf9
rand-n19-s1	419a34cfc4c9dd5ae1212ca46211856558a1950280435007ab10fbab885f6085	114e8576c65c0cc160ddb0ba58ae7f6393a86869e69637bf3dc17b6f40b1f53d
rand-n19-s2	7dd40fc12721ad6a2bd27524109c2201b44d4c1c5699d029363cc5a9346d809f	68d369074dfea61098bd907de2bb7ca47aa86d57c33c5e809c944ea5b25fa2a0
rand-n19-s3	116bde111d124713f95e5f8b5fb3e7f870237562b8e959be5da799c60f125c83	0b0a7b4dfcd2bafcc46a08bc4f7bb439274db2fd00e594d39ddbf2cf95366d82
rand-n20-s1	dd56205aafcbf7f18c34d8e69fba055c426ea9eea769a44ffc14a7bda03f62a4	63d88204fb98375fd72d869b4bce7264dde1838ce27c35796c731f7a55132ffc
rand-n20-s2	75a9df2a8ef644bc3f4cb66dc9dfbd290d6d9e75a9c45e203c08ad78cc5a445e	eca849e5a976e212a4a569a1e3dbe1dfc764917d50dec864fb4bc223ee222a1b
